customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST01013,Male,0,Yes,No,43,No,No,Month-to-month,71.27,3064.6099999999997,No
CUST01014,Male,0,Yes,Yes,46,No,No,Month-to-month,101.31,4660.26,No
CUST01015,Female,1,Yes,Yes,34,Yes,Fiber optic,One year,69.73,,Yes
CUST01016,Female,0,Yes,Yes,59,Yes,DSL,Two year,115.66,6823.94,Yes
CUST01017,Male,0,Yes,Yes,51,No,No,Two year,95.27,4858.7699999999995,No
CUST01018,Female,0,No,No,7,No,DSL,One year,37.11,259.77,Yes
CUST01019,Male,0,Yes,Yes,40,No,DSL,Two year,102.96,4118.4,Yes
CUST01020,Male,0,No,Yes,2,No,DSL,One year,75.16,150.32,Yes
CUST01021,Male,0,Yes,No,68,No,Fiber optic,Month-to-month,118.45,8054.6,No
CUST01022,Female,0,Yes,No,13,Yes,No,Two year,91.88,,No
CUST01023,Female,0,Yes,Yes,25,Yes,No,Two year,28.44,711.0,No
CUST01024,Female,0,Yes,No,69,No,DSL,Month-to-month,59.5,4105.5,No
CUST01025,Female,0,Yes,No,57,No,No,Month-to-month,71.73,4088.61,Yes
CUST01026,Female,0,Yes,Yes,39,No,Fiber optic,Two year,103.9,4052.1000000000004,No
CUST01027,Male,1,Yes,Yes,50,No,DSL,Two year,92.93,4646.5,No
CUST01028,Male,0,Yes,Yes,4,No,Fiber optic,One year,56.94,227.76,No
CUST01029,Male,1,No,Yes,31,No,Fiber optic,One year,85.34,2645.54,No
CUST01030,Male,0,Yes,No,0,No,No,Two year,77.69,0.0,No
CUST01031,Female,0,No,No,53,No,No,One year,32.61,1728.33,Yes
CUST01032,Male,0,Yes,Yes,10,No,Fiber optic,Month-to-month,43.49,434.90000000000003,No
CUST01033,Female,0,No,Yes,52,Yes,No,One year,54.11,2813.72,No
CUST01034,Male,0,Yes,No,7,No,Fiber optic,One year,39.55,276.84999999999997,No
CUST01035,Female,0,Yes,Yes,24,No,Fiber optic,Two year,35.01,840.24,No
CUST01036,Female,0,Yes,Yes,39,Yes,DSL,One year,25.82,1006.98,Yes
CUST01037,Male,0,No,Yes,31,Yes,Fiber optic,Two year,107.31,3326.61,No
CUST01038,Male,0,No,Yes,27,Yes,Fiber optic,Two year,48.89,1320.03,Yes
CUST01039,Male,0,No,No,2,No,No,Two year,49.03,98.06,Yes
CUST01040,Male,0,No,Yes,61,No,DSL,Month-to-month,40.62,2477.8199999999997,No
CUST01041,Female,0,Yes,No,26,No,No,One year,67.54,1756.0400000000002,No
CUST01042,Male,0,Yes,Yes,44,No,DSL,One year,71.42,3142.48,No
CUST01043,Male,0,Yes,Yes,24,Yes,No,One year,40.83,979.92,No
CUST01044,Female,0,No,No,60,No,Fiber optic,Two year,80.86,4851.6,No
CUST01045,Male,0,Yes,Yes,43,No,DSL,Month-to-month,92.3,,Yes
CUST01046,Male,0,No,No,45,Yes,DSL,Two year,57.38,2582.1,No
CUST01047,Male,0,No,Yes,13,No,DSL,One year,78.55,1021.15,No
CUST01048,Male,0,No,Yes,7,No,DSL,Two year,70.23,491.61,No
CUST01049,Male,0,No,Yes,47,No,No,Two year,39.55,1858.85,No
CUST01050,Female,0,No,Yes,13,No,No,One year,93.0,1209.0,No
CUST01051,Male,0,Yes,Yes,64,Yes,DSL,Two year,100.15,6409.6,No
CUST01052,Male,0,No,No,6,Yes,DSL,Two year,84.88,509.28,No
CUST01053,Male,1,No,No,48,Yes,DSL,Month-to-month,52.39,2514.7200000000003,No
CUST01054,Male,0,Yes,Yes,54,Yes,No,Two year,112.68,6084.72,No
CUST01055,Male,1,No,Yes,12,No,DSL,Month-to-month,65.54,786.48,No
CUST01056,Female,0,No,No,55,No,DSL,One year,46.59,2562.4500000000003,No
CUST01057,Male,0,Yes,No,55,No,DSL,Month-to-month,60.82,3345.1,No
CUST01058,Female,0,Yes,Yes,14,Yes,No,Two year,89.21,1248.9399999999998,No
CUST01059,Female,0,Yes,Yes,56,Yes,Fiber optic,One year,104.59,5857.04,No
CUST01060,Male,0,No,No,57,Yes,Fiber optic,Two year,55.66,3172.62,No
CUST01061,Male,0,Yes,Yes,34,No,No,Two year,43.26,1470.84,No
CUST01062,Male,0,Yes,No,15,No,Fiber optic,Month-to-month,82.65,1239.75,No
CUST01063,Male,0,Yes,Yes,7,Yes,DSL,Two year,112.12,784.84,No
CUST01064,Female,0,No,No,44,Yes,DSL,Month-to-month,38.33,1686.52,No
CUST01065,Male,0,Yes,No,39,No,No,One year,100.3,3911.7,No
CUST01066,Male,0,No,Yes,53,No,No,One year,67.66,3585.98,Yes
CUST01067,Male,0,No,No,13,No,Fiber optic,Two year,99.95,1299.3500000000001,Yes
CUST01068,Male,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,70.55,4091.8999999999996,No
CUST01069,Male,1,No,Yes,52,Yes,DSL,Two year,57.73,3001.96,No
CUST01070,Male,0,No,Yes,26,Yes,No,Two year,89.67,2331.42,No
CUST01071,Female,1,Yes,Yes,46,Yes,Fiber optic,Two year,110.06,5062.76,Yes
CUST01072,Female,0,No,No,5,No,Fiber optic,Two year,52.03,260.15,Yes
CUST01073,Male,0,Yes,Yes,54,No,DSL,Month-to-month,66.07,3567.7799999999997,No
CUST01074,Male,0,No,Yes,43,No,DSL,Two year,42.94,1846.4199999999998,No
CUST01075,Male,0,No,Yes,17,Yes,DSL,One year,38.34,651.7800000000001,No
CUST01076,Female,1,Yes,Yes,15,No,DSL,Month-to-month,97.79,1466.8500000000001,No
CUST01077,Male,0,Yes,No,11,No,Fiber optic,Two year,40.07,440.77,No
CUST01078,Female,0,No,Yes,19,No,No,Month-to-month,99.33,1887.27,Yes
CUST01079,Male,0,No,No,44,No,No,Two year,62.92,2768.48,Yes
CUST01080,Male,0,Yes,No,63,No,DSL,One year,119.5,7528.5,No
CUST01081,Male,1,No,No,58,Yes,DSL,One year,39.73,2304.3399999999997,Yes
CUST01082,Male,0,No,Yes,21,No,Fiber optic,One year,29.3,615.3000000000001,No
CUST01083,Female,0,No,Yes,46,No,DSL,Month-to-month,27.54,,No
CUST01084,Female,0,No,Yes,28,Yes,No,One year,103.54,2899.1200000000003,Yes
CUST01085,Male,0,Yes,Yes,44,Yes,DSL,Two year,63.78,2806.32,Yes
CUST01086,Male,0,Yes,No,8,No,No,Two year,20.31,162.48,Yes
CUST01087,Female,0,Yes,No,23,No,DSL,Two year,107.48,2472.04,No
CUST01088,Female,0,Yes,Yes,14,No,DSL,Month-to-month,107.69,1507.6599999999999,Yes
CUST01089,Female,0,Yes,Yes,35,No,No,Month-to-month,100.64,3522.4,No
CUST01090,Female,0,Yes,Yes,12,Yes,Fiber optic,One year,44.83,537.96,No
CUST01091,Male,0,No,Yes,43,No,Fiber optic,Month-to-month,57.28,2463.04,No
CUST01092,Female,0,Yes,Yes,70,Yes,DSL,Two year,94.49,6614.299999999999,Yes
CUST01093,Male,0,No,Yes,71,No,DSL,Two year,68.94,4894.74,No
CUST01094,Female,0,No,Yes,35,No,No,Two year,35.38,1238.3000000000002,No
CUST01095,Female,0,No,No,60,No,No,Month-to-month,44.28,2656.8,No
CUST01096,Female,0,Yes,No,39,Yes,DSL,Two year,117.26,4573.14,No
CUST01097,Female,0,No,No,26,No,No,One year,35.1,912.6,No
CUST01098,Female,0,Yes,No,0,No,Fiber optic,Month-to-month,92.61,0.0,No
CUST01099,Male,0,No,Yes,33,Yes,Fiber optic,Two year,67.8,2237.4,No
CUST01100,Male,0,No,Yes,67,No,No,Two year,94.86,6355.62,No
CUST01101,Female,0,Yes,Yes,20,Yes,No,Month-to-month,86.11,1722.2,No
CUST01102,Female,0,No,Yes,32,No,No,Month-to-month,63.92,2045.44,No
CUST01103,Male,0,No,Yes,6,Yes,Fiber optic,One year,55.39,332.34000000000003,No
CUST01104,Female,0,No,No,64,Yes,DSL,Month-to-month,95.44,6108.16,No
CUST01105,Female,0,No,Yes,2,Yes,No,Two year,52.31,104.62,Yes
CUST01106,Male,0,Yes,No,50,No,No,One year,98.78,4939.0,No
CUST01107,Female,0,No,Yes,53,Yes,No,Two year,87.98,4662.9400000000005,Yes
CUST01108,Female,0,No,No,58,Yes,DSL,Two year,77.77,4510.66,Yes
CUST01109,Male,0,Yes,Yes,5,No,No,Two year,56.88,284.40000000000003,No
CUST01110,Male,0,No,No,28,Yes,No,Month-to-month,40.51,1134.28,No
CUST01111,Male,0,No,Yes,16,No,Fiber optic,Month-to-month,91.04,1456.64,No
CUST01112,Female,0,No,Yes,59,No,No,Two year,29.13,1718.6699999999998,No
CUST01113,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,117.05,2458.0499999999997,Yes
CUST01114,Male,0,Yes,Yes,23,Yes,DSL,Two year,117.87,2711.01,No
CUST01115,Male,0,No,No,50,No,No,Month-to-month,33.02,,Yes
CUST01116,Male,0,Yes,Yes,49,Yes,No,Month-to-month,30.39,1489.1100000000001,No
CUST01117,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,61.27,612.7,No
CUST01118,Male,0,No,Yes,55,Yes,DSL,One year,116.37,6400.35,No
CUST01119,Female,0,No,No,70,Yes,DSL,Month-to-month,60.03,4202.1,No
CUST01120,Female,0,Yes,Yes,41,No,Fiber optic,One year,56.38,2311.58,No
CUST01121,Male,1,No,Yes,38,No,DSL,One year,90.36,3433.68,No
CUST01122,Male,0,No,No,68,Yes,DSL,One year,37.87,2575.16,Yes
CUST01123,Male,1,Yes,Yes,47,No,DSL,Two year,56.33,2647.5099999999998,No
CUST01124,Female,0,Yes,Yes,56,Yes,DSL,Month-to-month,49.13,2751.28,Yes
CUST01125,Female,1,Yes,No,20,Yes,DSL,Two year,80.15,1603.0,No
CUST01126,Female,0,Yes,Yes,19,Yes,DSL,One year,36.28,689.32,No
CUST01127,Female,0,No,No,14,Yes,DSL,Month-to-month,74.87,1048.18,No
CUST01128,Female,0,No,Yes,68,No,DSL,Two year,105.75,7191.0,No
CUST01129,Female,0,No,No,50,Yes,No,One year,71.42,3571.0,No
CUST01130,Female,0,No,No,61,No,Fiber optic,Two year,88.35,5389.349999999999,Yes
CUST01131,Female,0,Yes,No,36,Yes,DSL,Two year,27.52,990.72,Yes
CUST01132,Female,0,No,No,5,No,Fiber optic,Month-to-month,64.9,324.5,No
CUST01133,Male,0,No,Yes,70,No,DSL,Month-to-month,29.49,,No
CUST01134,Male,0,No,Yes,25,No,DSL,Two year,79.95,1998.75,No
CUST01135,Male,0,No,No,7,No,No,Month-to-month,48.11,336.77,No
CUST01136,Male,1,Yes,Yes,3,Yes,Fiber optic,Month-to-month,48.73,146.19,No
CUST01137,Female,0,No,Yes,20,No,Fiber optic,Two year,27.68,,No
CUST01138,Female,1,No,Yes,30,Yes,No,Month-to-month,51.02,1530.6000000000001,Yes
CUST01139,Male,0,No,No,20,No,No,Month-to-month,70.67,1413.4,Yes
CUST01140,Female,0,Yes,Yes,24,No,Fiber optic,One year,78.47,1883.28,Yes
CUST01141,Male,0,Yes,Yes,14,No,DSL,Month-to-month,26.67,373.38,No
CUST01142,Female,0,No,No,34,Yes,DSL,One year,85.15,2895.1000000000004,No
CUST01143,Male,0,No,Yes,48,No,Fiber optic,Two year,68.89,3306.7200000000003,Yes
CUST01144,Female,0,No,No,42,Yes,DSL,One year,73.69,3094.98,No
CUST01145,Female,0,Yes,No,40,Yes,No,Two year,103.28,4131.2,No
CUST01146,Male,1,No,No,36,Yes,No,Month-to-month,54.22,1951.92,No
CUST01147,Female,0,No,Yes,56,No,No,Month-to-month,37.41,2094.96,No
CUST01148,Male,0,No,Yes,41,No,Fiber optic,One year,75.18,,Yes
CUST01149,Male,0,Yes,No,46,No,Fiber optic,Two year,114.5,5267.0,No
CUST01150,Male,0,No,No,60,No,Fiber optic,Month-to-month,71.79,4307.400000000001,Yes
CUST01151,Male,0,No,No,13,No,DSL,One year,103.19,1341.47,No
CUST01152,Female,0,Yes,No,67,No,Fiber optic,One year,95.7,6411.900000000001,No
CUST01153,Female,0,Yes,No,52,No,Fiber optic,One year,71.83,3735.16,Yes
CUST01154,Female,0,No,No,33,Yes,No,Month-to-month,84.76,2797.0800000000004,No
CUST01155,Male,0,Yes,Yes,23,No,DSL,Two year,60.67,1395.41,Yes
CUST01156,Female,0,No,No,19,Yes,DSL,Month-to-month,73.06,1388.14,No
CUST01157,Male,1,Yes,No,68,Yes,No,Month-to-month,70.73,4809.64,Yes
CUST01158,Female,0,Yes,No,29,No,DSL,Two year,90.91,2636.39,No
CUST01159,Female,0,No,Yes,6,No,Fiber optic,One year,61.0,366.0,No
CUST01160,Female,0,No,Yes,35,Yes,DSL,Month-to-month,29.98,1049.3,Yes
CUST01161,Male,1,No,Yes,37,Yes,No,One year,98.87,3658.19,No
CUST01162,Female,0,Yes,Yes,51,No,DSL,One year,88.49,4512.99,No
CUST01163,Female,0,No,No,14,Yes,No,Two year,115.01,1610.14,No
CUST01164,Male,0,No,Yes,45,Yes,Fiber optic,Two year,62.87,2829.15,No
CUST01165,Female,0,No,No,22,Yes,Fiber optic,Two year,27.82,612.04,No
CUST01166,Male,0,No,No,11,Yes,No,One year,32.16,353.76,No
CUST01167,Female,0,No,No,43,No,Fiber optic,One year,97.33,4185.19,Yes
CUST01168,Male,0,Yes,No,14,No,Fiber optic,Month-to-month,26.78,374.92,No
CUST01169,Male,0,No,No,48,Yes,DSL,One year,110.78,5317.4400000000005,Yes
CUST01170,Female,0,No,No,20,Yes,Fiber optic,Two year,48.17,963.4000000000001,No
CUST01171,Male,0,Yes,Yes,14,Yes,No,Two year,109.89,1538.46,No
CUST01172,Male,0,No,Yes,13,No,Fiber optic,Two year,97.35,1265.55,No
CUST01173,Male,0,No,Yes,41,No,DSL,Two year,107.12,4391.92,No
CUST01174,Male,1,No,Yes,14,Yes,No,One year,41.4,579.6,Yes
CUST01175,Male,0,No,Yes,62,Yes,Fiber optic,Two year,79.57,4933.339999999999,Yes
CUST01176,Male,0,No,No,67,Yes,Fiber optic,Month-to-month,29.36,1967.12,No
CUST01177,Female,0,Yes,Yes,26,No,Fiber optic,One year,40.23,1045.98,No
CUST01178,Male,0,Yes,Yes,52,Yes,No,Two year,50.99,2651.48,No
CUST01179,Male,0,Yes,Yes,51,Yes,DSL,Month-to-month,94.08,4798.08,No
CUST01180,Female,0,No,No,62,Yes,No,Two year,22.47,1393.1399999999999,No
CUST01181,Female,0,Yes,No,52,Yes,No,One year,110.31,5736.12,No
CUST01182,Female,0,No,No,56,Yes,DSL,One year,27.08,1516.48,No
CUST01183,Female,0,No,Yes,51,No,No,Month-to-month,57.65,2940.15,Yes
CUST01184,Female,0,No,Yes,42,No,No,One year,28.11,1180.62,Yes
CUST01185,Female,0,Yes,Yes,6,No,Fiber optic,Month-to-month,96.9,581.4000000000001,No
CUST01186,Female,0,Yes,Yes,41,Yes,No,Two year,34.13,1399.3300000000002,No
CUST01187,Male,0,Yes,Yes,3,No,Fiber optic,One year,108.48,325.44,No
CUST01188,Male,0,No,No,68,Yes,No,Two year,73.02,,No
CUST01189,Female,0,Yes,Yes,4,No,Fiber optic,Two year,114.85,,No
CUST01190,Male,0,No,No,40,No,Fiber optic,One year,49.04,1961.6,No
CUST01191,Male,0,Yes,Yes,3,Yes,Fiber optic,Two year,65.43,196.29000000000002,Yes
CUST01192,Male,0,Yes,No,1,Yes,DSL,Month-to-month,89.42,89.42,Yes
CUST01193,Female,0,No,No,66,Yes,No,Month-to-month,103.19,6810.54,Yes
CUST01194,Female,1,No,No,20,No,No,Month-to-month,62.14,1242.8,Yes
CUST01195,Male,0,Yes,No,69,Yes,No,One year,109.24,7537.5599999999995,No
CUST01196,Female,0,Yes,Yes,42,No,DSL,Two year,31.8,1335.6000000000001,No
CUST01197,Male,0,Yes,Yes,68,No,Fiber optic,Two year,90.87,6179.16,No
CUST01198,Male,0,No,Yes,8,No,No,Two year,54.82,438.56,No
CUST01199,Male,0,No,No,27,Yes,DSL,Two year,30.13,813.51,Yes
CUST01200,Male,0,Yes,Yes,25,Yes,DSL,Month-to-month,58.67,1466.75,No
CUST01201,Female,1,Yes,Yes,2,Yes,No,One year,108.02,216.04,No
CUST01202,Female,0,No,Yes,48,No,Fiber optic,Month-to-month,118.05,5666.4,No
CUST01203,Female,0,Yes,Yes,16,No,DSL,Month-to-month,59.28,948.48,No
CUST01204,Male,0,No,No,62,Yes,No,One year,108.64,6735.68,No
CUST01205,Female,0,No,No,54,No,Fiber optic,One year,70.97,3832.38,No
CUST01206,Male,0,No,Yes,22,No,DSL,Month-to-month,91.7,2017.4,Yes
CUST01207,Female,0,No,Yes,33,No,DSL,Two year,24.54,809.8199999999999,Yes
CUST01208,Male,0,No,Yes,68,Yes,No,One year,75.73,5149.64,No
CUST01209,Male,0,No,No,14,No,No,One year,27.02,378.28,No
CUST01210,Male,0,Yes,No,46,No,Fiber optic,Month-to-month,46.86,2155.56,No
CUST01211,Female,0,No,No,2,Yes,No,Two year,76.68,153.36,No
CUST01212,Female,0,No,Yes,27,Yes,No,One year,100.72,2719.44,No
CUST01213,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,76.09,152.18,Yes
CUST01214,Female,0,No,No,3,Yes,No,One year,113.62,340.86,Yes
CUST01215,Male,0,Yes,No,30,Yes,Fiber optic,Two year,101.03,3030.9,Yes
CUST01216,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,35.62,1567.28,No
CUST01217,Female,1,Yes,No,58,No,Fiber optic,Month-to-month,58.9,3416.2,No
CUST01218,Male,0,Yes,Yes,44,No,No,Two year,86.85,3821.3999999999996,No
CUST01219,Male,0,No,Yes,36,No,Fiber optic,Month-to-month,113.84,4098.24,No
CUST01220,Male,1,No,Yes,64,No,No,Two year,118.77,7601.28,Yes
CUST01221,Female,0,No,Yes,8,Yes,Fiber optic,Month-to-month,96.32,770.56,Yes
CUST01222,Male,0,No,No,16,No,No,Two year,77.38,1238.08,No
CUST01223,Male,0,Yes,Yes,64,Yes,Fiber optic,One year,95.66,6122.24,No
CUST01224,Male,0,Yes,Yes,2,Yes,DSL,One year,47.32,,Yes
CUST01225,Female,0,Yes,Yes,25,No,DSL,One year,48.36,1209.0,No
CUST01226,Male,0,No,No,52,No,DSL,Month-to-month,85.43,4442.360000000001,No
CUST01227,Female,0,Yes,Yes,30,Yes,Fiber optic,Two year,107.18,3215.4,Yes
CUST01228,Female,0,No,No,25,Yes,No,Two year,116.98,2924.5,No
CUST01229,Male,0,No,No,22,Yes,Fiber optic,One year,54.13,1190.8600000000001,Yes
CUST01230,Male,0,Yes,No,29,Yes,Fiber optic,One year,99.66,2890.14,No
CUST01231,Female,0,No,Yes,9,No,Fiber optic,One year,105.15,946.35,Yes
CUST01232,Male,0,Yes,No,71,Yes,Fiber optic,Two year,82.32,5844.719999999999,No
CUST01233,Male,1,No,Yes,63,No,No,One year,54.76,3449.8799999999997,No
CUST01234,Female,1,Yes,Yes,21,Yes,Fiber optic,Month-to-month,81.91,1720.11,No
CUST01235,Female,0,No,Yes,14,Yes,DSL,One year,78.44,1098.1599999999999,Yes
CUST01236,Male,1,Yes,No,55,Yes,DSL,One year,80.65,4435.75,Yes
CUST01237,Female,0,Yes,No,19,No,DSL,Two year,81.93,1556.67,No
CUST01238,Male,1,No,Yes,46,Yes,Fiber optic,Month-to-month,104.71,4816.66,No
CUST01239,Male,0,No,No,52,No,No,Two year,37.01,1924.52,No
CUST01240,Male,0,Yes,No,52,No,No,Month-to-month,56.73,2949.96,No
CUST01241,Female,0,No,No,0,No,No,Month-to-month,78.6,0.0,Yes
CUST01242,Male,0,No,Yes,1,Yes,Fiber optic,One year,48.33,48.33,No
CUST01243,Male,0,No,No,57,No,No,One year,117.82,,No
CUST01244,Male,0,Yes,No,18,No,DSL,Two year,46.32,833.76,No
CUST01245,Female,0,Yes,Yes,61,Yes,No,Two year,66.96,4084.5599999999995,No
CUST01246,Female,0,No,No,71,Yes,Fiber optic,Two year,107.74,7649.54,No
CUST01247,Female,0,No,Yes,11,No,Fiber optic,Month-to-month,28.01,308.11,Yes
CUST01248,Female,0,Yes,No,25,No,No,Two year,102.07,2551.75,Yes
CUST01249,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,77.1,2004.6,No
CUST01250,Male,0,Yes,No,28,No,No,Month-to-month,23.18,649.04,No
CUST01251,Female,0,No,No,14,No,No,Month-to-month,110.29,1544.0600000000002,Yes
CUST01252,Female,0,No,No,45,No,DSL,Month-to-month,23.92,1076.4,Yes
CUST01253,Female,0,No,No,0,Yes,Fiber optic,Month-to-month,71.52,0.0,Yes
CUST01254,Male,1,Yes,Yes,59,No,DSL,One year,24.9,1469.1,No
CUST01255,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,27.12,1518.72,Yes
CUST01256,Female,0,Yes,No,2,Yes,No,Month-to-month,108.72,217.44,No
CUST01257,Male,1,Yes,No,17,Yes,Fiber optic,One year,96.58,1641.86,No
CUST01258,Female,0,No,Yes,51,No,No,One year,39.69,2024.1899999999998,Yes
CUST01259,Male,0,No,Yes,59,Yes,Fiber optic,One year,82.05,4840.95,Yes
CUST01260,Male,0,Yes,Yes,33,No,DSL,Two year,99.47,3282.5099999999998,No
CUST01261,Male,0,No,No,59,Yes,DSL,Two year,108.96,6428.639999999999,No
CUST01262,Male,0,No,No,25,No,No,Month-to-month,66.83,,Yes
CUST01263,Male,0,Yes,Yes,71,No,DSL,Month-to-month,109.75,7792.25,No
CUST01264,Female,0,No,Yes,18,No,No,Month-to-month,70.79,1274.22,No
CUST01265,Male,1,No,Yes,21,Yes,No,Month-to-month,88.82,1865.2199999999998,No
CUST01266,Male,0,Yes,No,32,No,No,One year,117.9,3772.8,No
CUST01267,Female,0,No,Yes,37,No,Fiber optic,Two year,43.6,1613.2,No
CUST01268,Male,0,No,No,34,Yes,No,One year,36.85,1252.9,No
CUST01269,Female,0,No,No,66,Yes,DSL,Two year,54.2,3577.2000000000003,No
CUST01270,Female,0,Yes,No,9,No,Fiber optic,One year,36.44,,Yes
CUST01271,Female,0,Yes,Yes,14,Yes,DSL,Month-to-month,48.42,677.88,No
CUST01272,Male,0,No,No,10,Yes,No,Two year,94.3,943.0,Yes
CUST01273,Male,0,No,Yes,23,Yes,No,Month-to-month,67.75,,No
CUST01274,Male,0,No,Yes,3,No,DSL,Two year,57.5,172.5,No
CUST01275,Female,0,Yes,Yes,12,Yes,Fiber optic,Two year,56.87,,No
CUST01276,Male,0,Yes,Yes,56,No,DSL,Month-to-month,39.45,2209.2000000000003,No
CUST01277,Male,0,Yes,No,36,Yes,No,Month-to-month,64.74,2330.64,Yes
CUST01278,Male,0,No,No,47,Yes,Fiber optic,Month-to-month,82.46,3875.62,No
CUST01279,Female,0,No,No,70,No,No,One year,33.92,2374.4,No
CUST01280,Female,0,No,No,0,Yes,No,Two year,117.28,0.0,No
CUST01281,Male,0,No,Yes,59,Yes,DSL,Two year,64.33,3795.47,No
CUST01282,Male,1,No,Yes,11,Yes,No,Two year,114.8,1262.8,No
CUST01283,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,33.47,669.4,Yes
CUST01284,Male,1,No,Yes,10,No,Fiber optic,Two year,96.72,967.2,Yes
CUST01285,Female,0,No,No,43,No,No,Two year,81.76,,No
CUST01286,Female,1,No,Yes,57,No,No,Month-to-month,102.01,5814.570000000001,No
CUST01287,Female,0,Yes,No,43,No,Fiber optic,Month-to-month,80.07,3443.0099999999998,Yes
CUST01288,Female,1,No,Yes,33,No,DSL,Two year,116.28,3837.2400000000002,No
CUST01289,Male,1,Yes,Yes,24,No,No,One year,82.69,1984.56,Yes
CUST01290,Male,0,Yes,Yes,3,No,Fiber optic,Month-to-month,98.46,295.38,No
CUST01291,Male,1,Yes,Yes,63,Yes,No,One year,107.76,6788.88,No
CUST01292,Female,0,Yes,No,15,No,DSL,One year,91.46,1371.8999999999999,Yes
CUST01293,Male,0,Yes,No,9,No,DSL,One year,72.42,651.78,No
CUST01294,Female,0,No,No,65,No,DSL,One year,47.28,3073.2000000000003,No
CUST01295,Female,0,No,No,34,Yes,DSL,Month-to-month,105.45,3585.3,No
CUST01296,Male,0,Yes,Yes,5,No,Fiber optic,Two year,68.06,340.3,No
CUST01297,Male,0,Yes,Yes,18,No,No,Two year,82.07,1477.2599999999998,No
CUST01298,Male,1,Yes,No,58,No,Fiber optic,Month-to-month,27.92,1619.3600000000001,No
CUST01299,Female,0,No,No,52,Yes,DSL,Month-to-month,69.74,3626.4799999999996,Yes
CUST01300,Male,0,No,Yes,7,No,DSL,One year,89.82,628.74,No
CUST01301,Female,1,Yes,Yes,9,Yes,DSL,One year,78.41,705.6899999999999,Yes
CUST01302,Male,1,No,No,66,Yes,DSL,Month-to-month,64.86,4280.76,Yes
CUST01303,Female,1,No,No,37,Yes,No,Two year,42.34,1566.5800000000002,No
CUST01304,Female,0,Yes,No,28,Yes,DSL,One year,50.97,1427.1599999999999,No
CUST01305,Male,1,Yes,Yes,14,No,No,Month-to-month,90.06,1260.8400000000001,No
CUST01306,Female,0,No,No,22,Yes,DSL,Month-to-month,42.42,933.24,Yes
CUST01307,Female,0,No,No,45,Yes,No,Month-to-month,82.17,3697.65,Yes
CUST01308,Male,0,No,No,27,No,No,One year,78.97,2132.19,No
CUST01309,Female,0,Yes,No,25,Yes,DSL,Month-to-month,117.04,2926.0,No
CUST01310,Male,0,Yes,No,9,Yes,Fiber optic,Two year,26.08,234.71999999999997,No
CUST01311,Female,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,30.81,1417.26,No
CUST01312,Male,0,No,No,3,Yes,Fiber optic,One year,70.61,,No
CUST01313,Male,0,No,Yes,54,Yes,Fiber optic,Two year,72.71,3926.3399999999997,Yes
CUST01314,Female,0,Yes,No,65,Yes,Fiber optic,Two year,23.99,,No
CUST01315,Female,0,No,No,66,No,DSL,Month-to-month,102.59,6770.9400000000005,No
CUST01316,Female,0,Yes,No,6,No,DSL,Month-to-month,69.47,416.82,No
CUST01317,Female,0,No,Yes,54,No,DSL,Two year,54.66,,Yes
CUST01318,Female,0,Yes,Yes,30,No,DSL,Month-to-month,51.89,1556.7,Yes
CUST01319,Male,0,No,Yes,18,Yes,DSL,One year,106.14,1910.52,Yes
CUST01320,Female,1,No,No,27,Yes,DSL,Two year,39.67,1071.0900000000001,No
CUST01321,Male,0,Yes,No,27,Yes,No,Month-to-month,36.04,973.0799999999999,No
CUST01322,Male,0,Yes,Yes,18,No,No,Two year,41.32,743.76,No
CUST01323,Female,0,Yes,Yes,19,No,DSL,Month-to-month,82.5,1567.5,No
CUST01324,Male,0,Yes,No,12,Yes,DSL,Month-to-month,101.09,1213.08,No
CUST01325,Male,0,Yes,Yes,42,Yes,No,One year,53.1,2230.2000000000003,No
CUST01326,Male,0,No,No,10,No,No,Month-to-month,37.35,373.5,No
CUST01327,Male,0,Yes,Yes,47,No,DSL,Month-to-month,40.92,1923.24,No
CUST01328,Female,0,Yes,Yes,14,No,No,Month-to-month,81.92,1146.88,No
CUST01329,Male,0,Yes,Yes,16,No,Fiber optic,One year,44.6,713.6,No
CUST01330,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,107.73,5709.6900000000005,No
CUST01331,Female,0,Yes,No,49,No,Fiber optic,Month-to-month,30.39,1489.1100000000001,Yes
CUST01332,Male,0,No,Yes,27,No,No,Month-to-month,23.24,627.4799999999999,No
CUST01333,Female,0,Yes,No,3,Yes,DSL,Two year,28.84,86.52,Yes
CUST01334,Female,0,Yes,No,21,Yes,DSL,One year,104.56,2195.76,Yes
CUST01335,Female,1,Yes,No,38,Yes,DSL,Two year,85.12,3234.5600000000004,Yes
CUST01336,Male,1,No,No,33,No,No,One year,115.77,,No
