customerID,TransactionDate,Amount,PaymentMethod
CUST00705,2023-09-06,29.65,Mailed Check
CUST01758,2023-10-19,7.64,Bank Transfer
CUST02666,2023-07-24,90.7,Credit Card
CUST01684,2023-08-16,85.9,Bank Transfer
CUST01158,2023-08-28,16.97,Credit Card
CUST00497,2023-03-14,119.13,Bank Transfer
CUST00781,2023-06-08,53.35,Mailed Check
CUST01909,2023-07-31,39.08,Mailed Check
CUST00125,2023-05-16,1.06,Credit Card
CUST01526,2023-10-10,28.95,Electronic Check
CUST00840,2023-06-13,61.41,Credit Card
CUST00982,2023-05-17,5.64,Mailed Check
CUST01341,2023-06-20,36.92,Bank Transfer
CUST00011,2023-06-01,301.57,Electronic Check
CUST01500,2023-06-14,75.64,Mailed Check
CUST01317,2023-10-24,47.49,Electronic Check
CUST01463,2023-04-14,45.69,Credit Card
CUST01830,2023-08-10,2.69,Mailed Check
CUST00515,2023-10-09,189.23,Credit Card
CUST02363,2023-05-09,158.01,Mailed Check
CUST01703,2023-08-08,68.82,Mailed Check
CUST01147,2023-06-22,6.26,Credit Card
CUST02361,2023-12-14,13.98,Mailed Check
CUST02594,2023-04-06,12.19,Electronic Check
CUST01548,2023-02-21,43.99,Electronic Check
CUST02086,2023-04-04,13.98,Credit Card
CUST02300,2023-03-05,71.4,Bank Transfer
CUST02350,2023-01-21,47.28,Electronic Check
CUST00978,2023-04-16,1.07,Mailed Check
CUST02305,2023-12-02,81.77,Credit Card
CUST02589,2023-07-19,12.56,Bank Transfer
CUST02006,2023-11-28,104.54,Credit Card
CUST02687,2023-12-18,26.31,Electronic Check
CUST01846,2023-10-08,24.81,Mailed Check
CUST02599,2023-10-09,0.71,Electronic Check
CUST02508,2023-04-10,264.03,Credit Card
CUST00223,2023-12-03,56.81,Mailed Check
CUST02139,2023-01-27,32.97,Bank Transfer
CUST00279,2023-09-02,6.1,Electronic Check
CUST01193,2023-03-04,72.07,Credit Card
CUST01819,2023-12-08,19.94,Mailed Check
CUST01757,2023-02-07,266.79,Credit Card
CUST02045,2023-10-29,180.4,Bank Transfer
CUST00247,2023-05-07,79.75,Bank Transfer
CUST01384,2023-03-12,212.58,Electronic Check
CUST01372,2023-05-14,6.7,Bank Transfer
CUST02913,2023-09-10,19.7,Bank Transfer
CUST02125,2023-01-13,17.52,Electronic Check
CUST02505,2023-06-23,4.48,Credit Card
CUST02633,2023-03-31,215.02,Electronic Check
CUST00044,2023-10-16,3.71,Electronic Check
CUST02085,2023-07-26,116.56,Mailed Check
CUST00415,2023-03-03,87.7,Bank Transfer
CUST02292,2023-11-15,28.28,Bank Transfer
CUST02540,2023-11-08,1.14,Credit Card
CUST02370,2023-02-08,0.37,Bank Transfer
CUST01275,2023-03-01,13.69,Credit Card
CUST02515,2023-04-15,40.86,Mailed Check
CUST01084,2023-08-27,36.74,Credit Card
CUST01142,2023-05-07,52.81,Credit Card
CUST00086,2023-03-24,88.69,Mailed Check
CUST02127,2023-08-08,28.43,Electronic Check
CUST00227,2023-04-15,10.49,Mailed Check
CUST02530,2023-03-15,96.58,Bank Transfer
CUST01838,2023-05-15,24.27,Bank Transfer
CUST00622,2023-03-03,20.29,Mailed Check
CUST01606,2023-01-01,86.71,Credit Card
CUST02995,2023-03-20,163.21,Mailed Check
CUST00484,2023-03-06,147.88,Bank Transfer
CUST02887,2023-07-02,8.87,Mailed Check
CUST00024,2023-03-07,41.97,Credit Card
CUST01814,2023-11-19,5.85,Bank Transfer
CUST01225,2023-12-22,194.61,Electronic Check
CUST01248,2023-07-27,14.54,Mailed Check
CUST00778,2023-02-23,13.2,Mailed Check
CUST00930,2023-08-09,131.83,Mailed Check
CUST02842,2023-08-24,206.24,Mailed Check
CUST01602,2023-04-10,71.77,Bank Transfer
CUST01582,2023-04-13,7.74,Credit Card
CUST00752,2023-07-01,39.92,Electronic Check
CUST01713,2023-04-18,101.77,Mailed Check
CUST01100,2023-01-12,50.98,Bank Transfer
CUST00425,2023-12-09,8.53,Mailed Check
CUST00659,2023-03-27,11.32,Electronic Check
CUST01517,2023-10-15,119.77,Mailed Check
CUST02732,2023-11-23,44.92,Credit Card
CUST00546,2023-08-02,73.42,Mailed Check
CUST01100,2023-02-13,28.01,Mailed Check
CUST02963,2023-11-18,45.62,Mailed Check
CUST02102,2023-03-19,226.61,Credit Card
CUST01496,2023-02-24,24.0,Bank Transfer
CUST01462,2023-09-29,67.4,Credit Card
CUST01735,2023-12-10,11.36,Bank Transfer
CUST01771,2023-03-12,7.79,Credit Card
CUST02361,2023-03-09,91.85,Credit Card
CUST01343,2023-06-29,111.52,Mailed Check
CUST02267,2023-06-23,66.21,Credit Card
CUST01394,2023-06-18,10.33,Bank Transfer
CUST01239,2023-09-18,16.51,Bank Transfer
CUST00048,2023-05-05,145.27,Bank Transfer
CUST01820,2023-05-11,20.44,Bank Transfer
CUST02510,2023-08-22,102.51,Credit Card
CUST02165,2023-06-03,20.21,Mailed Check
CUST02129,2023-11-26,168.27,Electronic Check
CUST01746,2023-05-05,147.52,Bank Transfer
CUST00495,2023-12-20,2.65,Credit Card
CUST00633,2023-04-10,88.29,Mailed Check
CUST02884,2023-02-22,11.14,Credit Card
CUST00601,2023-11-28,14.55,Bank Transfer
CUST02817,2023-05-08,36.95,Bank Transfer
CUST02720,2023-01-14,51.53,Mailed Check
CUST00175,2023-01-05,23.65,Credit Card
CUST02852,2023-09-07,51.39,Bank Transfer
CUST00638,2023-01-27,11.23,Bank Transfer
CUST00296,2023-05-05,1.36,Electronic Check
CUST01283,2023-01-29,50.81,Electronic Check
CUST01874,2023-01-03,43.72,Bank Transfer
CUST00474,2023-08-16,70.2,Electronic Check
CUST01646,2023-05-17,62.96,Electronic Check
CUST01958,2023-09-14,136.67,Bank Transfer
CUST02583,2023-08-28,36.91,Credit Card
CUST01060,2023-10-06,0.5,Credit Card
CUST01788,2023-11-19,59.76,Credit Card
CUST00024,2023-06-09,67.46,Mailed Check
CUST00348,2023-01-06,44.23,Credit Card
CUST00636,2023-11-01,70.14,Mailed Check
CUST00226,2023-05-23,23.46,Mailed Check
CUST01371,2023-06-30,9.67,Electronic Check
CUST00037,2023-01-30,65.54,Mailed Check
CUST01406,2023-09-10,16.88,Mailed Check
CUST02617,2023-02-09,36.56,Mailed Check
CUST02283,2023-07-06,40.59,Mailed Check
CUST01204,2023-11-15,38.91,Electronic Check
CUST02161,2023-10-31,54.75,Bank Transfer
CUST02353,2023-08-15,1.79,Mailed Check
CUST02179,2023-08-08,274.43,Bank Transfer
CUST00347,2023-11-20,75.59,Credit Card
CUST01203,2023-02-12,33.24,Credit Card
CUST02462,2023-05-24,12.74,Bank Transfer
CUST00982,2023-10-05,5.01,Bank Transfer
CUST00731,2023-11-15,66.92,Credit Card
CUST02701,2023-06-23,22.87,Electronic Check
CUST02432,2023-09-04,15.64,Electronic Check
CUST02559,2023-06-22,28.68,Mailed Check
CUST01066,2023-02-10,53.93,Electronic Check
CUST01503,2023-02-19,66.83,Electronic Check
CUST01141,2023-11-19,62.17,Mailed Check
CUST01594,2023-06-29,119.38,Mailed Check
CUST02108,2023-12-08,14.81,Electronic Check
CUST02600,2023-06-08,60.76,Bank Transfer
CUST01809,2023-02-06,6.4,Mailed Check
CUST02235,2023-01-27,47.64,Bank Transfer
CUST00452,2023-09-13,52.62,Credit Card
CUST02894,2023-10-05,14.62,Mailed Check
CUST02234,2023-09-06,29.82,Bank Transfer
CUST02985,2023-06-30,105.33,Mailed Check
CUST01763,2023-01-17,9.64,Mailed Check
CUST00163,2023-05-05,34.2,Mailed Check
CUST01447,2023-11-08,161.95,Mailed Check
CUST00101,2023-07-31,42.08,Bank Transfer
CUST01452,2023-08-25,77.49,Bank Transfer
CUST00690,2023-10-26,105.22,Bank Transfer
CUST01450,2023-07-19,13.67,Credit Card
CUST02625,2023-06-30,14.77,Mailed Check
CUST02658,2023-05-10,85.28,Mailed Check
CUST01966,2023-05-01,83.98,Bank Transfer
CUST00535,2023-07-06,3.72,Bank Transfer
CUST02808,2023-08-15,23.36,Mailed Check
CUST02025,2023-06-11,30.5,Mailed Check
CUST01700,2023-04-22,105.98,Credit Card
CUST02943,2023-05-14,32.88,Mailed Check
CUST01463,2023-07-05,156.16,Bank Transfer
CUST01629,2023-06-24,341.18,Credit Card
CUST01878,2023-09-18,91.05,Electronic Check
CUST00123,2023-11-13,65.87,Electronic Check
CUST02715,2023-11-08,29.84,Mailed Check
CUST02396,2023-12-24,4.16,Bank Transfer
CUST00248,2023-09-26,51.08,Mailed Check
CUST01971,2023-10-09,26.94,Bank Transfer
CUST01294,2023-08-12,25.93,Bank Transfer
CUST01452,2023-09-09,69.83,Bank Transfer
CUST01593,2023-03-05,37.38,Electronic Check
CUST02754,2023-11-14,83.68,Mailed Check
CUST00712,2023-05-04,30.47,Mailed Check
CUST00246,2023-03-11,9.81,Electronic Check
CUST00480,2023-08-26,37.12,Bank Transfer
CUST02145,2023-03-16,180.97,Credit Card
CUST02376,2023-01-10,97.03,Credit Card
CUST01448,2023-09-25,13.82,Electronic Check
CUST01028,2023-03-29,29.79,Credit Card
CUST02013,2023-02-19,157.69,Bank Transfer
CUST00458,2023-05-23,7.92,Bank Transfer
CUST02843,2023-02-28,17.58,Mailed Check
CUST00592,2023-11-14,18.25,Bank Transfer
CUST00497,2023-07-30,50.77,Bank Transfer
CUST02134,2023-03-13,31.73,Bank Transfer
CUST02449,2023-09-01,4.99,Credit Card
CUST01316,2023-08-27,59.52,Credit Card
CUST00196,2023-07-09,6.26,Electronic Check
CUST02811,2023-02-19,55.95,Electronic Check
CUST00026,2023-07-24,42.44,Credit Card
CUST01717,2023-02-23,40.83,Mailed Check
CUST02182,2023-11-06,4.19,Mailed Check
CUST01113,2023-08-12,61.17,Credit Card
CUST02253,2023-06-05,33.87,Electronic Check
CUST01438,2023-12-26,31.77,Mailed Check
CUST00602,2023-02-20,54.45,Bank Transfer
CUST01091,2023-08-29,55.92,Mailed Check
CUST00361,2023-11-26,0.91,Mailed Check
CUST01283,2023-06-10,8.03,Mailed Check
CUST02705,2023-05-09,16.19,Electronic Check
CUST01086,2023-03-26,67.99,Electronic Check
CUST02015,2023-03-10,51.59,Credit Card
CUST00971,2023-02-24,85.04,Mailed Check
CUST01715,2023-03-26,80.96,Electronic Check
CUST01646,2023-12-11,115.11,Electronic Check
CUST01726,2023-11-25,28.37,Credit Card
CUST02988,2023-03-21,25.39,Bank Transfer
CUST00907,2023-08-08,106.68,Bank Transfer
CUST00245,2023-04-20,16.28,Mailed Check
CUST02325,2023-09-10,37.1,Bank Transfer
CUST00346,2023-11-13,12.96,Credit Card
CUST01960,2023-06-13,147.09,Electronic Check
CUST00371,2023-04-13,31.43,Bank Transfer
CUST00808,2023-04-23,14.33,Mailed Check
CUST02896,2023-09-09,70.66,Mailed Check
CUST02170,2023-06-01,16.83,Electronic Check
CUST00159,2023-12-02,172.41,Mailed Check
CUST01150,2023-09-08,27.5,Credit Card
CUST02784,2023-12-20,65.55,Bank Transfer
CUST01334,2023-03-29,25.41,Mailed Check
CUST00517,2023-04-10,98.78,Bank Transfer
CUST02982,2023-04-30,136.34,Electronic Check
CUST01288,2023-10-30,93.05,Bank Transfer
CUST00745,2023-07-23,113.23,Credit Card
CUST02335,2023-05-29,6.45,Electronic Check
CUST00419,2023-07-20,154.67,Mailed Check
CUST01551,2023-10-22,58.74,Electronic Check
CUST00139,2023-01-03,122.05,Bank Transfer
CUST01832,2023-03-09,69.2,Bank Transfer
CUST00706,2023-06-03,13.53,Bank Transfer
CUST00697,2023-07-01,56.43,Bank Transfer
CUST00474,2023-01-13,5.72,Electronic Check
CUST01660,2023-07-08,71.39,Electronic Check
CUST01901,2023-01-20,31.56,Bank Transfer
CUST02436,2023-12-05,9.87,Mailed Check
CUST00510,2023-10-10,232.45,Electronic Check
CUST00537,2023-01-10,138.81,Credit Card
CUST02260,2023-07-07,134.4,Electronic Check
CUST02944,2023-12-11,93.3,Credit Card
CUST01536,2023-01-19,70.66,Mailed Check
CUST01288,2023-05-23,63.87,Credit Card
CUST01366,2023-04-13,6.73,Credit Card
CUST01061,2023-10-30,138.5,Mailed Check
CUST00232,2023-08-29,127.78,Bank Transfer
CUST02307,2023-06-01,82.66,Electronic Check
CUST00307,2023-09-29,157.3,Mailed Check
CUST00402,2023-12-03,48.32,Credit Card
CUST00996,2023-07-07,35.61,Bank Transfer
CUST01284,2023-07-29,206.42,Electronic Check
CUST01499,2023-06-26,37.43,Mailed Check
CUST00749,2023-07-13,61.52,Electronic Check
CUST01129,2023-06-26,28.01,Bank Transfer
CUST00303,2023-03-07,60.69,Electronic Check
CUST02390,2023-11-06,76.4,Bank Transfer
CUST01470,2023-01-02,58.79,Mailed Check
CUST01061,2023-11-13,43.36,Bank Transfer
CUST00854,2023-09-28,21.41,Mailed Check
CUST01069,2023-03-01,61.94,Bank Transfer
CUST01745,2023-02-12,143.44,Electronic Check
CUST01628,2023-04-03,0.42,Bank Transfer
CUST02303,2023-08-14,8.63,Bank Transfer
CUST02184,2023-10-13,7.65,Electronic Check
CUST01254,2023-03-04,154.0,Credit Card
CUST00817,2023-10-07,65.22,Bank Transfer
CUST01737,2023-01-14,181.93,Mailed Check
CUST00972,2023-01-28,52.45,Bank Transfer
CUST00037,2023-05-22,37.16,Credit Card
CUST01178,2023-04-18,94.31,Mailed Check
CUST00104,2023-10-17,10.53,Electronic Check
CUST00254,2023-03-19,28.81,Electronic Check
CUST02535,2023-09-04,37.67,Electronic Check
CUST01981,2023-01-12,21.27,Mailed Check
CUST02505,2023-07-03,27.84,Bank Transfer
CUST02575,2023-11-13,4.88,Mailed Check
CUST00590,2023-12-27,13.24,Mailed Check
CUST00524,2023-10-23,24.52,Credit Card
CUST00369,2023-08-28,95.35,Mailed Check
CUST00101,2023-09-20,12.09,Electronic Check
CUST02963,2023-12-01,25.54,Mailed Check
CUST00663,2023-03-14,4.03,Credit Card
CUST00689,2023-03-09,48.87,Mailed Check
CUST01926,2023-10-14,56.69,Mailed Check
CUST02646,2023-11-22,120.38,Electronic Check
CUST02647,2023-08-08,102.59,Mailed Check
CUST02588,2023-02-16,20.16,Bank Transfer
CUST01535,2023-02-27,8.84,Electronic Check
CUST02436,2023-01-24,10.18,Credit Card
CUST02410,2023-10-17,208.36,Credit Card
CUST02028,2023-11-15,67.11,Credit Card
CUST00930,2023-01-24,2.61,Mailed Check
CUST01856,2023-03-05,8.83,Bank Transfer
CUST02659,2023-09-12,39.91,Electronic Check
CUST02769,2023-05-28,13.98,Bank Transfer
CUST01989,2023-04-26,97.67,Bank Transfer
CUST02390,2023-04-08,51.09,Credit Card
CUST02182,2023-08-27,56.9,Credit Card
CUST02987,2023-10-10,37.29,Bank Transfer
CUST01885,2023-10-27,17.75,Bank Transfer
CUST00977,2023-04-03,53.41,Electronic Check
CUST01994,2023-03-06,75.73,Credit Card
CUST00379,2023-06-23,27.81,Credit Card
CUST01513,2023-11-06,42.19,Mailed Check
CUST01148,2023-08-23,109.84,Credit Card
CUST02085,2023-06-16,9.66,Electronic Check
CUST00780,2023-08-25,47.28,Mailed Check
CUST00309,2023-01-07,25.7,Electronic Check
CUST02153,2023-11-06,72.8,Credit Card
CUST00555,2023-02-12,1.14,Credit Card
CUST00396,2023-10-03,66.61,Bank Transfer
CUST02200,2023-12-06,6.52,Bank Transfer
CUST02583,2023-06-02,4.02,Electronic Check
CUST01883,2023-02-12,77.38,Mailed Check
CUST01169,2023-08-01,61.36,Credit Card
CUST02940,2023-07-20,135.19,Bank Transfer
CUST02630,2023-06-04,44.0,Bank Transfer
CUST00200,2023-08-08,45.3,Credit Card
CUST01890,2023-06-02,73.66,Credit Card
CUST00011,2023-02-05,23.44,Mailed Check
CUST01075,2023-08-14,2.26,Bank Transfer
CUST01976,2023-11-18,15.69,Mailed Check
CUST02815,2023-05-01,16.31,Mailed Check
CUST01325,2023-01-09,24.54,Credit Card
CUST01895,2023-12-05,172.37,Mailed Check
CUST00919,2023-12-01,98.04,Credit Card
CUST02568,2023-06-30,164.89,Electronic Check
CUST02147,2023-01-21,394.69,Mailed Check
CUST00870,2023-09-29,34.13,Bank Transfer
CUST00365,2023-07-13,15.45,Bank Transfer
CUST00656,2023-01-26,49.26,Electronic Check
CUST00160,2023-10-12,127.79,Electronic Check
CUST02808,2023-04-08,37.61,Mailed Check
CUST00174,2023-08-07,42.24,Bank Transfer
CUST01503,2023-11-23,8.66,Bank Transfer
CUST00544,2023-09-30,32.73,Credit Card
CUST02524,2023-10-15,29.36,Credit Card
CUST02330,2023-03-07,26.0,Bank Transfer
CUST01761,2023-11-11,130.98,Credit Card
CUST00956,2023-04-21,3.67,Credit Card
CUST00451,2023-07-31,214.85,Credit Card
CUST00081,2023-06-20,0.5,Electronic Check
CUST01236,2023-12-05,174.68,Bank Transfer
CUST00815,2023-02-28,47.65,Bank Transfer
CUST02567,2023-01-30,72.73,Bank Transfer
CUST02181,2023-09-24,12.43,Credit Card
CUST00446,2023-06-03,63.72,Mailed Check
CUST02165,2023-12-16,128.2,Mailed Check
CUST01619,2023-01-02,9.01,Credit Card
CUST01793,2023-06-18,8.15,Electronic Check
CUST00748,2023-08-02,21.74,Electronic Check
CUST01173,2023-09-08,10.58,Bank Transfer
CUST01909,2023-01-31,7.04,Mailed Check
CUST01556,2023-11-15,68.05,Electronic Check
CUST00645,2023-07-02,14.43,Mailed Check
CUST00378,2023-07-08,65.98,Mailed Check
CUST02655,2023-08-01,118.8,Electronic Check
CUST02572,2023-05-07,63.34,Credit Card
CUST01140,2023-10-19,7.63,Bank Transfer
CUST02623,2023-10-23,51.14,Bank Transfer
CUST00936,2023-01-23,30.02,Electronic Check
CUST02013,2023-01-18,25.24,Credit Card
CUST00661,2023-03-20,23.01,Electronic Check
CUST01340,2023-02-03,159.07,Electronic Check
CUST00875,2023-04-17,81.41,Mailed Check
CUST00011,2023-11-01,8.62,Mailed Check
CUST01113,2023-07-18,38.78,Bank Transfer
CUST00387,2023-07-10,22.98,Mailed Check
CUST02130,2023-08-20,228.83,Mailed Check
CUST01919,2023-03-03,229.08,Credit Card
CUST00395,2023-02-11,23.1,Electronic Check
CUST02592,2023-01-24,26.04,Electronic Check
CUST02708,2023-06-12,54.89,Credit Card
CUST00639,2023-07-02,39.16,Mailed Check
CUST00099,2023-11-29,14.38,Mailed Check
CUST00456,2023-04-05,64.8,Electronic Check
CUST02022,2023-03-24,24.4,Bank Transfer
CUST02921,2023-04-03,63.63,Electronic Check
CUST02375,2023-10-05,29.04,Bank Transfer
CUST02771,2023-04-15,72.28,Mailed Check
CUST00073,2023-03-26,66.12,Bank Transfer
CUST02139,2023-03-02,42.66,Bank Transfer
CUST02377,2023-07-27,73.19,Bank Transfer
CUST01863,2023-06-07,37.08,Bank Transfer
CUST00174,2023-03-10,7.41,Bank Transfer
CUST01760,2023-09-19,12.06,Electronic Check
CUST02362,2023-12-07,16.94,Credit Card
CUST00496,2023-08-22,3.92,Mailed Check
CUST01292,2023-05-19,74.56,Electronic Check
CUST00427,2023-10-07,27.47,Credit Card
CUST00034,2023-12-01,5.89,Electronic Check
CUST02166,2023-08-19,102.87,Credit Card
CUST01394,2023-12-26,69.06,Electronic Check
CUST02972,2023-02-20,36.11,Mailed Check
CUST01380,2023-08-27,17.06,Mailed Check
CUST02875,2023-01-19,9.87,Bank Transfer
CUST02437,2023-06-27,36.79,Credit Card
CUST00175,2023-07-28,129.9,Electronic Check
CUST02153,2023-05-11,12.52,Bank Transfer
CUST00591,2023-08-19,50.45,Electronic Check
CUST01186,2023-04-02,195.72,Mailed Check
CUST00913,2023-01-31,60.82,Mailed Check
CUST01290,2023-12-28,34.79,Credit Card
CUST01586,2023-09-06,75.61,Electronic Check
CUST01302,2023-05-04,104.43,Electronic Check
CUST01326,2023-05-16,53.57,Bank Transfer
CUST00952,2023-09-30,123.26,Mailed Check
CUST00860,2023-12-21,43.37,Bank Transfer
CUST02174,2023-04-10,106.33,Bank Transfer
CUST01269,2023-08-07,182.22,Credit Card
CUST02871,2023-04-14,41.74,Bank Transfer
CUST00233,2023-10-28,55.73,Credit Card
CUST02714,2023-04-07,56.41,Mailed Check
CUST02978,2023-11-12,91.24,Bank Transfer
CUST01462,2023-07-22,103.88,Bank Transfer
CUST02184,2023-01-21,1.66,Bank Transfer
CUST01809,2023-07-17,79.31,Bank Transfer
CUST02603,2023-04-22,91.9,Mailed Check
CUST02806,2023-05-29,72.32,Credit Card
CUST01172,2023-08-31,75.04,Mailed Check
CUST00055,2023-07-02,2.54,Credit Card
CUST02403,2023-10-11,35.01,Credit Card
CUST02970,2023-12-03,102.28,Bank Transfer
CUST00812,2023-12-04,163.09,Bank Transfer
CUST01849,2023-10-29,15.64,Bank Transfer
CUST01959,2023-10-27,51.94,Credit Card
CUST01086,2023-03-30,97.88,Electronic Check
CUST00805,2023-08-10,83.76,Electronic Check
CUST01575,2023-09-05,57.88,Electronic Check
CUST00599,2023-06-26,1.13,Mailed Check
CUST02615,2023-04-28,77.22,Credit Card
CUST02752,2023-06-23,89.03,Electronic Check
CUST00611,2023-08-07,76.99,Credit Card
CUST01238,2023-08-06,87.1,Credit Card
CUST02188,2023-11-15,33.82,Mailed Check
CUST01949,2023-03-18,304.53,Bank Transfer
CUST01530,2023-03-29,88.39,Bank Transfer
CUST00560,2023-03-19,51.86,Mailed Check
CUST02546,2023-07-20,163.26,Mailed Check
CUST00626,2023-03-05,143.29,Credit Card
CUST02549,2023-01-04,101.1,Electronic Check
CUST02788,2023-03-24,49.76,Credit Card
CUST02811,2023-07-12,44.93,Credit Card
CUST01610,2023-01-06,23.91,Electronic Check
CUST00674,2023-07-12,17.33,Bank Transfer
CUST00048,2023-08-05,43.09,Credit Card
CUST01386,2023-12-13,51.73,Bank Transfer
CUST01902,2023-01-22,16.82,Bank Transfer
CUST00626,2023-05-25,153.53,Bank Transfer
CUST02727,2023-10-12,48.89,Credit Card
CUST00276,2023-05-25,44.86,Electronic Check
CUST02094,2023-01-02,34.32,Electronic Check
CUST02973,2023-10-15,3.59,Bank Transfer
CUST00215,2023-12-25,128.43,Bank Transfer
CUST00229,2023-08-13,22.88,Electronic Check
CUST02370,2023-08-02,61.71,Mailed Check
CUST02272,2023-06-15,56.1,Mailed Check
CUST01685,2023-05-21,52.69,Bank Transfer
CUST01310,2023-11-13,44.76,Electronic Check
CUST00045,2023-03-05,12.01,Mailed Check
CUST01836,2023-11-29,19.76,Electronic Check
CUST01037,2023-07-31,44.56,Credit Card
CUST00632,2023-10-16,93.45,Bank Transfer
CUST02422,2023-04-08,33.94,Mailed Check
CUST02750,2023-06-15,13.68,Bank Transfer
CUST00986,2023-05-06,5.52,Credit Card
CUST00332,2023-06-06,65.26,Electronic Check
CUST01879,2023-09-07,33.03,Bank Transfer
CUST02213,2023-03-02,8.04,Mailed Check
CUST00506,2023-02-01,67.34,Credit Card
CUST00116,2023-10-01,13.96,Mailed Check
CUST00942,2023-10-28,42.68,Electronic Check
CUST00635,2023-01-21,21.93,Mailed Check
CUST01589,2023-01-12,161.02,Mailed Check
CUST01462,2023-09-01,15.55,Mailed Check
CUST02504,2023-04-13,32.68,Credit Card
CUST01991,2023-10-03,192.38,Mailed Check
CUST00868,2023-01-07,23.03,Mailed Check
CUST01294,2023-12-13,62.07,Credit Card
CUST01734,2023-05-10,22.85,Credit Card
CUST02263,2023-10-26,7.04,Credit Card
CUST00112,2023-04-07,59.26,Electronic Check
CUST02263,2023-10-04,148.64,Credit Card
CUST00426,2023-10-12,36.15,Electronic Check
CUST01158,2023-10-15,59.04,Credit Card
CUST01066,2023-06-22,56.33,Credit Card
CUST02811,2023-11-28,32.18,Bank Transfer
CUST00283,2023-07-24,57.25,Bank Transfer
CUST00833,2023-04-13,18.01,Bank Transfer
CUST00229,2023-04-23,28.49,Bank Transfer
CUST01919,2023-12-26,35.04,Credit Card
CUST01666,2023-05-11,119.71,Credit Card
CUST00384,2023-02-08,25.69,Electronic Check
CUST00158,2023-11-03,60.49,Credit Card
CUST00823,2023-01-08,14.4,Electronic Check
CUST02518,2023-02-15,17.47,Mailed Check
CUST00207,2023-07-13,62.72,Mailed Check
CUST00173,2023-01-06,86.21,Credit Card
CUST01823,2023-02-27,37.21,Mailed Check
CUST01104,2023-06-18,24.49,Credit Card
CUST01041,2023-05-02,144.66,Electronic Check
CUST01016,2023-09-06,8.76,Bank Transfer
CUST00707,2023-07-26,76.53,Mailed Check
CUST01383,2023-04-25,70.3,Credit Card
CUST01891,2023-08-27,70.32,Bank Transfer
CUST01302,2023-02-23,164.39,Electronic Check
CUST02444,2023-03-17,78.16,Credit Card
CUST02813,2023-06-18,21.53,Mailed Check
CUST00676,2023-02-17,26.16,Electronic Check
CUST02564,2023-08-12,29.77,Credit Card
